version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,CE,088,B,15.0,5.0,3.897436,28.0,0.033311,0.756897,0.454545,14.0,9.0,0.689189,121.0,4.0,30.25,5.234505829,-0.208647549,0.6629198,0.511623203,-2.029989123,1.034325947,-0.328232949,3.74630454,6.199074279,-1.780614267,6.576752679,9.342405822,0.088527756
claude-version,CE,088,C,16.0,6.0,3.765217,32.0,0.032741,0.786842,0.415254,14.0,9.0,0.662162,118.0,3.0,39.333333,5.694787373,0.343622301,0.464369895,0.853297575,-2.041302522,1.246098957,-0.663498906,3.74630454,6.199074279,-1.797142477,6.358328962,6.149075968,0.811394939
claude-version,CE,089,A,11.0,6.0,3.226804,18.0,0.033266,0.668889,0.470588,12.0,1.0,0.731707,102.0,5.0,20.4,3.393379654,0.343622301,-0.344151196,-0.342562725,-2.030882286,0.411927583,-0.191339723,3.089737734,0.180993771,-1.754612624,5.193402472,12.535735676,-0.695352098
claude-version,CE,089,B,11.0,6.0,2.764706,16.0,0.040657,0.680303,0.465753,12.0,3.0,0.520325,73.0,5.0,14.6,3.393379654,0.343622301,-1.038071995,-0.51339991,-1.884185205,0.492648142,-0.232596268,3.089737734,1.685513898,-1.883882096,3.081973208,12.535735676,-1.156926022
claude-version,CE,089,C,13.0,4.0,3.195402,19.0,0.036729,0.6775,0.423913,15.0,2.0,0.666667,92.0,5.0,18.4,4.313942741,-0.7609174,-0.39130678,-0.257144132,-1.962148422,0.472825142,-0.589612573,4.074587943,0.933253835,-1.79438747,4.465323415,12.535735676,-0.85451552
claude-version,CE,090,A,6.0,7.0,3.28,30.0,0.0656,0.408696,0.403846,3.0,1.0,0.597403,52.0,2.0,26.0,1.091971935,0.895892151,-0.264268117,0.682460389,-1.389114811,-1.428174424,-0.760842167,0.135187105,0.180993771,-1.836745479,1.553007189,2.955746113,-0.249694516
claude-version,CE,090,B,6.0,8.0,3.694915,35.0,0.062626,0.516667,0.42623,3.0,0.0,0.701299,61.0,2.0,30.5,1.091971935,1.448162002,0.358799172,1.109553353,-1.448142969,-0.664596411,-0.569841857,0.135187105,-0.571266292,-1.773208465,2.20827834,2.955746113,0.108423184
claude-version,CE,090,C,6.0,8.0,3.26,27.0,0.0652,0.4525,0.365385,3.0,0.0,0.597403,52.0,2.0,26.0,1.091971935,1.448162002,-0.294301608,0.426204611,-1.397054038,-1.118389655,-1.089025821,0.135187105,-0.571266292,-1.836745479,1.553007189,2.955746113,-0.249694516
claude-version,CE,091,A,13.0,6.0,2.841463,24.0,0.034652,0.588889,0.44186,6.0,0.0,0.481707,86.0,4.0,21.5,4.313942741,0.343622301,-0.922807963,0.169948832,-2.003372862,-0.153837678,-0.436472716,1.120037315,-0.571266292,-1.907498717,4.028475981,9.342405822,-0.607812216
claude-version,CE,091,B,16.0,7.0,2.934783,24.0,0.0319,0.561224,0.395833,9.0,4.0,0.52439,96.0,4.0,24.0,5.694787373,0.895892151,-0.782671695,0.169948832,-2.057994749,-0.349486377,-0.82921625,2.104887524,2.437773962,-1.881396168,4.756555038,9.342405822,-0.408857938
claude-version,CE,091,C,17.0,6.0,3.936364,33.0,0.035785,0.582456,0.447368,10.0,9.0,0.634146,114.0,4.0,28.5,6.155068917,0.343622301,0.721376987,0.938716167,-1.980884999,-0.199332277,-0.389473533,2.433170927,6.199074279,-1.814275504,6.067097339,9.342405822,-0.050740238
claude-version,CE,092,A,9.0,6.0,3.119266,24.0,0.028617,0.779464,0.596491,11.0,5.0,0.836066,114.0,5.0,22.8,2.472816566,0.343622301,-0.505638272,0.169948832,-2.123155961,1.193921255,0.882977291,2.761454331,3.190034025,-1.690792464,6.067097339,12.535735676,-0.504355991
claude-version,CE,092,B,15.0,7.0,3.01,22.0,0.0301,0.677358,0.561905,14.0,2.0,0.786885,105.0,5.0,21.0,5.234505829,0.895892151,-0.669720242,-0.000888353,-2.093721274,0.471820908,0.587858602,3.74630454,0.933253835,-1.720868828,5.411826189,12.535735676,-0.647603071
claude-version,CE,092,C,13.0,6.0,3.114583,21.0,0.032444,0.633019,0.584158,12.0,2.0,0.737705,101.0,5.0,20.2,4.313942741,0.343622301,-0.512670614,-0.086306946,-2.047197399,0.158252584,0.777741103,3.089737734,0.933253835,-1.75094458,5.120594566,12.535735676,-0.71126844
claude-version,CE,093,A,10.0,5.0,3.551724,17.0,0.061237,0.491071,0.409836,0.0,3.0,0.6625,61.0,3.0,20.333333,2.93309811,-0.208647549,0.143772894,-0.427981317,-1.475711937,-0.845613007,-0.709730129,-0.849663104,1.685513898,-1.796935775,2.20827834,6.149075968,-0.700657572
claude-version,CE,093,B,10.0,6.0,3.474576,18.0,0.058891,0.471875,0.403226,0.0,3.0,0.65,62.0,3.0,20.666667,2.93309811,0.343622301,0.027921707,-0.342562725,-1.522275508,-0.981368381,-0.766132561,-0.849663104,1.685513898,-1.80458008,2.281086246,6.149075968,-0.674130282
claude-version,CE,093,C,10.0,5.0,3.288462,16.0,0.06324,0.381034,0.327273,0.0,3.0,0.5625,55.0,3.0,18.333333,2.93309811,-0.208647549,-0.251560948,-0.51339991,-1.435956254,-1.623801907,-1.414231496,-0.849663104,1.685513898,-1.858090212,1.771430906,6.149075968,-0.859820994
claude-version,CE,094,A,15.0,6.0,2.987952,24.0,0.035999,0.43375,0.402299,15.0,0.0,0.539568,87.0,4.0,21.75,5.234505829,0.343622301,-0.702829162,0.169948832,-1.976637512,-1.250990888,-0.774042554,4.074587943,-0.571266292,-1.872114148,4.101283887,9.342405822,-0.587916788
claude-version,CE,094,B,15.0,7.0,3.138614,40.0,0.031075,0.461538,0.466667,14.0,4.0,0.640288,105.0,4.0,26.25,5.234505829,0.895892151,-0.476583873,1.536646317,-2.074369406,-1.054472325,-0.224797202,3.74630454,2.437773962,-1.810519399,5.411826189,9.342405822,-0.229799088
claude-version,CE,094,C,16.0,6.0,3.301887,47.0,0.03115,0.45098,0.418182,14.0,2.0,0.669065,110.0,4.0,27.5,5.694787373,0.343622301,-0.231400967,2.134576467,-2.072880801,-1.129139195,-0.638514591,3.74630454,0.933253835,-1.792920986,5.775865717,9.342405822,-0.130321949
claude-version,CE,095,A,9.0,7.0,3.253012,16.0,0.039193,0.610227,0.44186,6.0,3.0,0.631148,86.0,3.0,28.666667,2.472816566,0.895892151,-0.30479531,-0.51339991,-1.913242779,-0.002933938,-0.436472716,1.120037315,1.685513898,-1.816108914,4.028475981,6.149075968,-0.037476593
claude-version,CE,095,B,8.0,8.0,3.447059,27.0,0.040554,0.663415,0.465909,3.0,4.0,0.639344,88.0,3.0,29.333333,2.012535022,1.448162002,-0.013399871,0.426204611,-1.886229556,0.373215095,-0.231265136,0.135187105,2.437773962,-1.811096696,4.174091793,6.149075968,0.015577828
claude-version,CE,095,C,8.0,7.0,3.364706,16.0,0.039585,0.655814,0.465909,3.0,3.0,0.622951,88.0,3.0,29.333333,2.012535022,0.895892151,-0.137067274,-0.51339991,-1.905462336,0.319460324,-0.231265136,0.135187105,1.685513898,-1.821121743,4.174091793,6.149075968,0.015577828
claude-version,CE,096,A,12.0,8.0,3.25641,32.0,0.027833,0.76129,0.603306,8.0,9.0,0.713333,121.0,4.0,30.25,3.853661197,1.448162002,-0.29969262,0.853297575,-2.138716847,1.065393532,0.941128967,1.776604121,6.199074279,-1.76584914,6.576752679,9.342405822,0.088527756
claude-version,CE,096,B,11.0,6.0,2.990654,30.0,0.02795,0.802586,0.621622,9.0,6.0,0.646667,111.0,4.0,27.75,3.393379654,0.343622301,-0.698771637,0.682460389,-2.136394623,1.35744156,1.097417462,2.104887524,3.942294088,-1.806618357,5.848673622,9.342405822,-0.110426521
claude-version,CE,096,C,10.0,7.0,3.345794,34.0,0.031269,0.732456,0.612613,6.0,2.0,0.633333,111.0,4.0,27.75,2.93309811,0.895892151,-0.165466943,1.02413476,-2.070518881,0.861477588,1.020544616,1.120037315,0.933253835,-1.81477269,5.848673622,9.342405822,-0.110426521
claude-version,CE,097,A,12.0,7.0,4.534091,47.0,0.051524,0.422449,0.422222,11.0,0.0,0.64,90.0,2.0,45.0,3.853661197,0.895892151,1.618968401,2.134576467,-1.668496235,-1.330912304,-0.604041698,2.761454331,-0.571266292,-1.810695523,4.319707604,2.955746113,1.262357995
claude-version,CE,097,B,8.0,6.0,4.376623,41.0,0.056839,0.463415,0.493671,11.0,3.0,0.56,79.0,2.0,39.5,2.012535022,0.343622301,1.382502716,1.62206491,-1.563003746,-1.041198057,0.00562508,2.761454331,1.685513898,-1.859619073,3.518820642,2.955746113,0.824658584
claude-version,CE,097,C,9.0,7.0,3.464789,35.0,0.0488,0.505128,0.459459,10.0,0.0,0.488,74.0,3.0,24.666667,2.472816566,0.895892151,0.013224818,1.109553353,-1.722562376,-0.746200978,-0.286302306,2.433170927,-0.571266292,-1.903650268,3.154781113,6.149075968,-0.355803437
claude-version,CE,098,A,16.0,8.0,3.95935,37.0,0.03219,0.717308,0.388889,12.0,15.0,0.79021,126.0,3.0,42.0,5.694787373,1.448162002,0.755894478,1.280390539,-2.052238809,0.754349936,-0.888468669,3.089737734,10.712634659,-1.718835443,6.940792207,6.149075968,1.023612862
claude-version,CE,098,B,16.0,7.0,4.805825,34.0,0.046658,0.7125,0.462264,6.0,11.0,0.65035,106.0,3.0,35.333333,5.694787373,0.895892151,2.027024429,1.02413476,-1.765076941,0.720347444,-0.262367537,1.120037315,7.703594406,-1.804366039,5.484634094,6.149075968,0.493068095
claude-version,CE,098,C,16.0,7.0,3.742857,37.0,0.035646,0.727,0.481481,9.0,2.0,0.657343,108.0,3.0,36.0,5.694787373,0.895892151,0.430792453,1.280390539,-1.983643881,0.822892397,-0.098390903,2.104887524,0.933253835,-1.800089509,5.630249906,6.149075968,0.546122595
claude-version,CE,099,A,9.0,7.0,3.826087,37.0,0.055451,0.462903,0.507042,3.0,5.0,0.705263,71.0,2.0,35.5,2.472816566,0.895892151,0.555776824,1.280390539,-1.590552867,-1.044818955,0.119718412,0.135187105,3.190034025,-1.770784303,2.936357396,2.955746113,0.50633174
claude-version,CE,099,B,6.0,6.0,3.59322,32.0,0.060902,0.444444,0.409836,0.0,4.0,0.6,61.0,2.0,30.5,1.091971935,0.343622301,0.20608638,0.853297575,-1.482361041,-1.175362217,-0.709730129,-0.849663104,2.437773962,-1.835157298,2.20827834,2.955746113,0.108423184
claude-version,CE,099,C,6.0,7.0,3.883333,35.0,0.064722,0.577273,0.483871,0.0,0.0,0.610526,62.0,2.0,31.0,1.091971935,0.895892151,0.641741685,1.109553353,-1.406541416,-0.235986794,-0.077997286,-0.849663104,-0.571266292,-1.828720182,2.281086246,2.955746113,0.14821404
claude-version,CE,100,A,8.0,9.0,3.12,38.0,0.0624,0.609259,0.538462,6.0,0.0,0.644737,52.0,2.0,26.0,2.012535022,2.000431852,-0.504536043,1.365809131,-1.452628633,-0.009779698,0.387821957,1.120037315,-0.571266292,-1.807798638,1.553007189,2.955746113,-0.249694516
claude-version,CE,100,B,5.0,9.0,3.431373,41.0,0.067282,0.609259,0.576923,6.0,0.0,0.631579,52.0,1.0,52.0,0.631690391,2.000431852,-0.036955138,1.62206491,-1.355730358,-0.009779698,0.716005612,1.120037315,-0.571266292,-1.815845339,1.553007189,-0.237583741,1.819429973
claude-version,CE,100,C,6.0,11.0,3.403846,36.0,0.065459,0.5875,0.509434,6.0,3.0,0.657895,53.0,1.0,53.0,1.091971935,3.104971552,-0.078291733,1.194971946,-1.391913388,-0.163660777,0.140129096,1.120037315,1.685513898,-1.799751937,1.625815095,-0.237583741,1.899011684
claude-version,CE,101,A,16.0,11.0,3.071942,47.0,0.0221,0.642958,0.395833,9.0,0.0,0.730769,144.0,5.0,28.8,5.694787373,3.104971552,-0.576703518,2.134576467,-2.252505829,0.228541846,-0.82921625,2.104887524,-0.571266292,-1.755186252,8.251334509,12.535735676,-0.026865725
claude-version,CE,101,B,15.0,10.0,3.219697,47.0,0.024392,0.614085,0.382353,8.0,0.0,0.685897,136.0,4.0,34.0,5.234505829,2.552701702,-0.354823597,2.134576467,-2.207014054,0.024350091,-0.944239668,1.776604121,-0.571266292,-1.782627471,7.668871264,9.342405822,0.386959173
claude-version,CE,101,C,15.0,9.0,3.113043,43.0,0.02707,0.633065,0.386555,9.0,1.0,0.596154,119.0,4.0,29.75,5.234505829,2.000431852,-0.514983193,1.792902095,-2.153860924,0.1585779,-0.908384445,2.104887524,0.180993771,-1.837509298,6.431136868,9.342405822,0.048736901
claude-version,CE,102,A,5.0,5.0,3.240741,26.0,0.060014,0.695,0.607143,8.0,0.0,0.548387,56.0,2.0,28.0,0.631690391,-0.208647549,-0.323222358,0.340786018,-1.499986126,0.596586293,0.973869683,1.776604121,-0.571266292,-1.866720938,1.844238812,2.955746113,-0.090531093
claude-version,CE,102,B,6.0,8.0,3.486842,35.0,0.04588,0.495,0.653846,8.0,3.0,0.784946,78.0,2.0,39.0,1.091971935,1.448162002,0.046341247,1.109553353,-1.780518739,-0.81782686,1.372381454,1.776604121,1.685513898,-1.722054613,3.446012736,2.955746113,0.784867729
claude-version,CE,102,C,8.0,6.0,3.290323,28.0,0.05307,0.518182,0.59375,8.0,2.0,0.623656,64.0,2.0,32.0,2.012535022,0.343622301,-0.248766331,0.511623203,-1.63781112,-0.653882232,0.859588627,1.776604121,0.933253835,-1.820690605,2.426702057,2.955746113,0.227795751
claude-version,CE,103,A,6.0,5.0,3.092593,16.0,0.05727,0.672222,0.446429,0.0,3.0,0.564103,56.0,2.0,28.0,1.091971935,-0.208647549,-0.545692437,-0.51339991,-1.554449229,0.435498779,-0.397485921,-0.849663104,1.685513898,-1.857109907,1.844238812,2.955746113,-0.090531093
claude-version,CE,103,B,8.0,6.0,3.542373,22.0,0.06004,0.569697,0.491803,0.0,4.0,0.641026,61.0,2.0,30.5,2.012535022,0.343622301,0.129730735,-0.000888353,-1.499470076,-0.289564764,-0.010314367,-0.849663104,2.437773962,-1.810068079,2.20827834,2.955746113,0.108423184
claude-version,CE,103,C,6.0,6.0,3.696429,18.0,0.066008,0.671667,0.448276,0.0,3.0,0.551282,58.0,2.0,29.0,1.091971935,0.343622301,0.361072707,-0.342562725,-1.381016798,0.431573782,-0.381725665,-0.849663104,1.685513898,-1.864950517,1.989854623,2.955746113,-0.010949382
claude-version,CE,104,A,9.0,4.0,2.897436,14.0,0.037147,0.52439,0.46988,4.0,0.0,0.529412,83.0,5.0,16.6,2.472816566,-0.7609174,-0.838754734,-0.684237096,-1.953851929,-0.609978847,-0.197381012,0.463470509,-0.571266292,-1.878324992,3.810052264,12.535735676,-0.9977626
claude-version,CE,104,B,11.0,7.0,3.254386,25.0,0.028547,0.534211,0.495798,6.0,1.0,0.831933,119.0,5.0,23.8,3.393379654,0.895892151,-0.302732009,0.255367425,-2.124545325,-0.54052409,0.023774547,1.120037315,0.180993771,-1.693319977,6.431136868,12.535735676,-0.42477428
claude-version,CE,104,C,11.0,5.0,3.49505,22.0,0.034604,0.50566,0.509434,3.0,0.0,0.722689,106.0,5.0,21.2,3.393379654,-0.208647549,0.058666991,-0.000888353,-2.004325569,-0.742438639,0.140129096,0.135187105,-0.571266292,-1.760127531,5.484634094,12.535735676,-0.631686729
claude-version,CE,105,A,15.0,5.0,4.23622,37.0,0.033356,0.717187,0.374046,6.0,5.0,0.837607,131.0,4.0,32.75,5.234505829,-0.208647549,1.171663106,1.280390539,-2.02909596,0.753494216,-1.015122422,1.120037315,3.190034025,-1.689850075,7.304831736,9.342405822,0.287482034
claude-version,CE,105,B,14.0,7.0,3.542636,35.0,0.027462,0.584507,0.315789,11.0,5.0,0.794872,133.0,4.0,33.25,4.774224285,0.895892151,0.130125676,1.109553353,-2.146080481,-0.18482747,-1.512223256,2.761454331,3.190034025,-1.715984423,7.450447547,9.342405822,0.32727289
claude-version,CE,105,C,14.0,7.0,3.622951,33.0,0.029696,0.598485,0.31746,11.0,10.0,0.786325,126.0,4.0,31.5,4.774224285,0.895892151,0.250732666,0.938716167,-2.101739894,-0.085974135,-1.497964789,2.761454331,6.951334342,-1.721211293,6.940792207,9.342405822,0.188004895
claude-version,CE,106,A,9.0,6.0,3.814815,18.0,0.070645,0.465385,0.392857,6.0,0.0,0.712329,56.0,2.0,28.0,2.472816566,0.343622301,0.538849949,-0.342562725,-1.288981301,-1.027266088,-0.854610144,1.120037315,-0.571266292,-1.76646313,1.844238812,2.955746113,-0.090531093
claude-version,CE,106,B,9.0,7.0,4.396825,20.0,0.069791,0.438462,0.415385,6.0,7.0,0.794521,65.0,2.0,32.5,2.472816566,0.895892151,1.412839545,-0.171725539,-1.305931552,-1.217667314,-0.662381097,1.120037315,4.694554152,-1.716199075,2.499509963,2.955746113,0.267586606
claude-version,CE,106,C,7.0,6.0,4.678571,25.0,0.083546,0.47,0.396552,8.0,3.0,0.726027,58.0,2.0,29.0,1.552253478,0.343622301,1.835930338,0.255367425,-1.032921358,-0.994628504,-0.823081099,1.776604121,1.685513898,-1.758086196,1.989854623,2.955746113,-0.010949382
claude-version,CE,107,A,9.0,7.0,3.254237,20.0,0.055157,0.528846,0.435484,3.0,4.0,0.619565,62.0,3.0,20.666667,2.472816566,0.895892151,-0.302955758,-0.171725539,-1.596388199,-0.578465722,-0.490878451,0.135187105,2.437773962,-1.823192433,2.281086246,6.149075968,-0.674130282
claude-version,CE,107,B,9.0,6.0,3.515152,21.0,0.05326,0.638333,0.434783,3.0,6.0,0.673913,69.0,3.0,23.0,2.472816566,0.343622301,0.088853653,-0.086306946,-1.634039987,0.195833542,-0.49686001,0.135187105,3.942294088,-1.789956219,2.790741585,6.149075968,-0.488439649
claude-version,CE,107,C,10.0,7.0,3.360656,22.0,0.055093,0.503333,0.453125,3.0,1.0,0.619565,64.0,3.0,21.333333,2.93309811,0.895892151,-0.143149056,-0.000888353,-1.597658476,-0.758895336,-0.340349659,0.135187105,0.180993771,-1.823192433,2.426702057,6.149075968,-0.621075861
claude-version,CE,108,A,13.0,6.0,3.990385,43.0,0.038369,0.851786,0.598131,12.0,2.0,0.730769,107.0,3.0,35.666667,4.313942741,0.343622301,0.802498947,1.792902095,-1.929597588,1.705387196,0.896971238,3.089737734,0.933253835,-1.755186252,5.557442,6.149075968,0.519595385
claude-version,CE,108,B,8.0,5.0,3.287356,17.0,0.037786,0.940909,0.659341,5.0,1.0,0.669231,91.0,4.0,22.75,2.012535022,-0.208647549,-0.2532218,-0.427981317,-1.941169012,2.335670913,1.419269709,0.791753912,0.180993771,-1.79281947,4.392515509,9.342405822,-0.508335077
claude-version,CE,108,C,13.0,9.0,3.711712,47.0,0.033439,0.84569,0.587719,12.0,4.0,0.807692,114.0,3.0,38.0,4.313942741,2.000431852,0.384022799,2.134576467,-2.02744857,1.662275883,0.808126741,3.089737734,2.437773962,-1.708144424,6.067097339,6.149075968,0.705286018
claude-version,CE,109,A,6.0,8.0,3.548387,42.0,0.057232,0.87037,0.555556,6.0,7.0,0.462185,63.0,1.0,63.0,1.091971935,1.448162002,0.138761806,1.707483503,-1.555203455,1.836814466,0.533683255,1.120037315,4.694554152,-1.919437286,2.353894151,-0.237583741,2.694828795
claude-version,CE,109,B,9.0,7.0,3.483871,29.0,0.056191,0.738333,0.53125,6.0,7.0,0.436975,64.0,2.0,32.0,2.472816566,0.895892151,0.041879772,0.597041796,-1.575865295,0.903040118,0.326282722,1.120037315,4.694554152,-1.93485432,2.426702057,2.955746113,0.227795751
claude-version,CE,109,C,10.0,10.0,3.453333,32.0,0.046044,0.68,0.5,6.0,9.0,0.571429,78.0,3.0,26.0,2.93309811,2.552701702,-0.003978365,0.853297575,-1.777263655,0.490505306,0.059629769,1.120037315,6.199074279,-1.852629733,3.446012736,6.149075968,-0.249694516
claude-version,CE,110,A,8.0,6.0,3.554348,27.0,0.038634,0.741667,0.536842,3.0,4.0,0.692308,95.0,3.0,31.666667,2.012535022,0.343622301,0.147713288,0.426204611,-1.92433785,0.926618386,0.373998668,0.135187105,2.437773962,-1.77870686,4.683747132,6.149075968,0.20126854
claude-version,CE,110,B,9.0,6.0,3.737374,28.0,0.037751,0.685,0.529412,3.0,9.0,0.752137,102.0,3.0,34.0,2.472816566,0.343622301,0.422558771,0.511623203,-1.941863695,0.525865635,0.310599262,0.135187105,6.199074279,-1.742118772,5.193402472,6.149075968,0.386959173
claude-version,CE,110,C,9.0,6.0,3.376344,25.0,0.036305,0.691837,0.552083,3.0,3.0,0.692308,96.0,3.0,32.0,2.472816566,0.343622301,-0.119590786,0.255367425,-1.970564003,0.574217349,0.504048513,0.135187105,1.685513898,-1.77870686,4.756555038,6.149075968,0.227795751
claude-version,CE,111,A,9.0,6.0,4.060976,34.0,0.049524,0.560714,0.47619,9.0,0.0,0.688073,84.0,2.0,42.0,2.472816566,0.343622301,0.908503654,1.02413476,-1.708192374,-0.353093131,-0.143538448,2.104887524,-0.571266292,-1.781296751,3.88286017,2.955746113,1.023612862
claude-version,CE,111,B,12.0,7.0,3.902439,43.0,0.047591,0.479592,0.404762,10.0,0.0,0.706422,84.0,2.0,42.0,3.853661197,0.895892151,0.670432678,1.792902095,-1.746558692,-0.92679325,-0.753026035,2.433170927,-0.571266292,-1.770075523,3.88286017,2.955746113,1.023612862
claude-version,CE,111,C,10.0,6.0,3.618421,32.0,0.047611,0.511957,0.474359,5.0,0.0,0.651376,78.0,2.0,39.0,2.93309811,0.343622301,0.24393008,0.853297575,-1.746161731,-0.697905841,-0.159162178,0.791753912,-0.571266292,-1.803738595,3.446012736,2.955746113,0.784867729
claude-version,CE,112,A,9.0,7.0,3.466667,28.0,0.046222,0.555814,0.545455,12.0,0.0,0.584071,77.0,2.0,38.5,2.472816566,0.895892151,0.016044963,0.511623203,-1.773730699,-0.387746253,0.447492488,3.089737734,-0.571266292,-1.844898589,3.37320483,2.955746113,0.745076873
claude-version,CE,112,B,9.0,7.0,3.308824,31.0,0.048659,0.522368,0.528571,6.0,1.0,0.522124,70.0,2.0,35.0,2.472816566,0.895892151,-0.220983851,0.767878982,-1.725360954,-0.624278564,0.303423098,1.120037315,0.180993771,-1.882781928,2.863549491,2.955746113,0.466540884
claude-version,CE,112,C,9.0,6.0,3.355263,31.0,0.044148,0.531395,0.487179,9.0,0.0,0.59292,78.0,2.0,39.0,2.472816566,0.343622301,-0.151247587,0.767878982,-1.814895595,-0.560439027,-0.049770471,2.104887524,-0.571266292,-1.839487032,3.446012736,2.955746113,0.784867729
claude-version,CE,113,A,15.0,7.0,4.447368,41.0,0.039012,0.615833,0.478632,9.0,0.0,0.721429,117.0,3.0,39.0,5.234505829,0.895892151,1.488738681,1.62206491,-1.916835279,0.036712062,-0.12270112,2.104887524,-0.571266292,-1.760898077,6.285521056,6.149075968,0.784867729
claude-version,CE,113,B,9.0,7.0,4.035294,30.0,0.047474,0.543333,0.413793,7.0,9.0,0.542857,87.0,2.0,43.5,2.472816566,0.895892151,0.869937648,0.682460389,-1.748880916,-0.476012706,-0.675965465,1.448320718,6.199074279,-1.870102778,4.101283887,2.955746113,1.142985429
claude-version,CE,113,C,13.0,6.0,4.067961,34.0,0.039495,0.604545,0.490566,5.0,3.0,0.65,106.0,3.0,35.333333,4.313942741,0.343622301,0.91899285,1.02413476,-1.907248662,-0.043117416,-0.020869557,0.791753912,1.685513898,-1.80458008,5.484634094,6.149075968,0.493068095
claude-version,CE,114,A,12.0,6.0,3.375,23.0,0.038352,0.479592,0.526882,8.0,6.0,0.615942,93.0,5.0,18.6,3.853661197,0.343622301,-0.121609037,0.084530239,-1.929935005,-0.92679325,0.289011039,1.776604121,3.942294088,-1.825408058,4.538131321,12.535735676,-0.838599178
claude-version,CE,114,B,12.0,6.0,3.752381,27.0,0.035737,0.540816,0.509091,8.0,6.0,0.746377,110.0,5.0,22.0,3.853661197,0.343622301,0.445094401,0.426204611,-1.981837707,-0.493813095,0.137202313,1.776604121,3.942294088,-1.745641268,5.775865717,12.535735676,-0.56802136
claude-version,CE,114,C,11.0,5.0,3.483871,22.0,0.037461,0.52875,0.44898,8.0,9.0,0.652174,98.0,5.0,19.6,3.393379654,-0.208647549,0.041879772,-0.000888353,-1.947619635,-0.579144641,-0.375718507,1.776604121,6.199074279,-1.803250582,4.902170849,12.535735676,-0.759017467
claude-version,CE,115,A,10.0,5.0,4.166667,31.0,0.046296,0.42766,0.510638,4.0,2.0,0.696429,94.0,4.0,23.5,2.93309811,-0.208647549,1.067217137,0.767878982,-1.772261942,-1.294059769,0.150402701,0.463470509,0.933253835,-1.776186686,4.610939226,9.342405822,-0.448648793
claude-version,CE,115,B,14.0,6.0,3.366667,30.0,0.037407,0.475581,0.457447,8.0,2.0,0.714286,94.0,4.0,23.5,4.774224285,0.343622301,-0.134122491,0.682460389,-1.948691431,-0.955159305,-0.303470489,1.776604121,0.933253835,-1.765266338,4.610939226,9.342405822,-0.448648793
claude-version,CE,115,C,8.0,4.0,3.225806,23.0,0.052029,0.455556,0.454545,5.0,1.0,0.482143,66.0,4.0,16.5,2.012535022,-0.7609174,-0.345649867,0.084530239,-1.65847296,-1.096777422,-0.328232949,0.791753912,0.180993771,-1.907232083,2.572317868,9.342405822,-1.005720771
claude-version,CE,116,A,13.0,4.0,3.955056,26.0,0.044439,0.50119,0.413043,12.0,3.0,0.762376,92.0,3.0,30.666667,4.313942741,-0.7609174,0.749446287,0.340786018,-1.809119807,-0.774050773,-0.682365136,3.089737734,1.685513898,-1.735857169,4.465323415,6.149075968,0.121686829
claude-version,CE,116,B,11.0,4.0,3.56338,20.0,0.050188,0.447368,0.337838,12.0,3.0,0.613861,74.0,3.0,24.666667,3.393379654,-0.7609174,0.161276412,-0.171725539,-1.695013256,-1.154683497,-1.324081466,3.089737734,1.685513898,-1.826680682,3.154781113,6.149075968,-0.355803437
claude-version,CE,116,C,9.0,5.0,3.807692,24.0,0.048817,0.472222,0.358025,11.0,4.0,0.673267,81.0,3.0,27.0,2.472816566,-0.208647549,0.528153521,0.169948832,-1.722224959,-0.978914374,-1.151827925,2.761454331,2.437773962,-1.790351277,3.664436453,6.149075968,-0.170112805
claude-version,CE,117,A,12.0,5.0,3.46875,29.0,0.036133,0.523636,0.48,3.0,9.0,0.634483,100.0,4.0,25.0,3.853661197,-0.208647549,0.019172951,0.597041796,-1.973977871,-0.615311185,-0.11102812,0.135187105,6.199074279,-1.814069414,5.04778666,9.342405822,-0.329276227
claude-version,CE,117,B,16.0,5.0,3.376147,26.0,0.030974,0.507258,0.433628,3.0,10.0,0.710345,113.0,4.0,28.25,5.694787373,-0.208647549,-0.119886616,0.340786018,-2.076374061,-0.731137478,-0.506715503,0.135187105,6.951334342,-1.767676434,5.994289434,9.342405822,-0.070635666
claude-version,CE,117,C,13.0,6.0,3.28125,23.0,0.03418,0.4925,0.48,3.0,0.0,0.627586,100.0,4.0,25.0,4.313942741,0.343622301,-0.262391024,0.084530239,-2.012741151,-0.835507025,-0.11102812,0.135187105,-0.571266292,-1.818287235,5.04778666,9.342405822,-0.329276227
claude-version,CE,118,A,8.0,5.0,3.746835,32.0,0.047428,0.454444,0.536585,9.0,4.0,0.676471,82.0,3.0,27.333333,2.012535022,-0.208647549,0.436766114,0.853297575,-1.749793927,-1.104641559,0.371805714,2.104887524,2.437773962,-1.788391889,3.737244359,6.149075968,-0.143585594
