version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,EC,194,B,16.0,8.0,3.755814,36.0,0.043672,0.477465,0.422222,3.0,1.0,1.5,90.0,4.0,22.5,5.28156053,3.121063576,-0.072480142,1.654058901,-2.450772739,-0.233842836,0.741062314,0.491270684,0.552788273,-2.011730878,5.994709645,29.461345316,-0.465892195
claude-version,EC,194,C,16.0,7.0,4.139241,31.0,0.052395,0.426056,0.361446,0.0,1.0,1.439024,83.0,4.0,20.75,5.28156053,2.252847381,0.287425819,1.14338928,-2.263416274,-0.658479311,0.15867523,-0.649803992,0.552788273,-2.028090117,5.323052845,29.461345316,-0.634280008
claude-version,EC,195,A,11.0,5.0,4.126437,22.0,0.04743,0.485,0.4,1.0,1.0,1.469136,90.0,3.0,30.0,3.010234205,0.516414992,0.27540727,0.224183963,-2.370056747,-0.171604009,0.52811961,-0.269445767,0.552788273,-2.020011375,5.994709645,19.608052568,0.255769863
claude-version,EC,195,B,9.0,5.0,3.652778,19.0,0.050733,0.455455,0.346667,1.0,1.0,1.197531,75.0,3.0,25.0,2.101703675,0.516414992,-0.169195477,-0.082217809,-2.299113447,-0.415644637,0.017055204,-0.269445767,0.552788273,-2.092880228,4.555445075,19.608052568,-0.225338176
claude-version,EC,195,C,12.0,5.0,4.084507,22.0,0.057528,0.519091,0.337838,4.0,1.0,1.234568,74.0,3.0,24.666667,3.46449947,0.516414992,0.236049434,0.224183963,-2.153167422,0.109986414,-0.067548843,0.871628909,0.552788273,-2.082943578,4.459494104,19.608052568,-0.257412013
claude-version,EC,196,A,11.0,5.0,4.931818,27.0,0.056043,0.629333,0.444444,5.0,0.0,1.695122,90.0,2.0,45.0,3.010234205,0.516414992,1.031382782,0.734853584,-2.185062911,1.020581335,0.954005018,1.251987134,-0.632943758,-1.959381634,5.994709645,9.75475982,1.699093977
claude-version,EC,196,B,9.0,5.0,6.114583,41.0,0.063694,0.552976,0.387755,4.0,0.0,1.817073,98.0,2.0,49.0,2.101703675,0.516414992,2.141591957,2.164728521,-2.020731338,0.389875285,0.410781683,0.871628909,-0.632943758,-1.926663424,6.762317415,9.75475982,2.083980408
claude-version,EC,196,C,9.0,5.0,5.494118,37.0,0.064637,0.650735,0.413793,1.0,2.0,1.609756,87.0,2.0,43.5,2.101703675,0.516414992,1.559188914,1.756192825,-2.000477165,1.197361079,0.660291274,-0.269445767,1.738520305,-1.982284462,5.706856731,9.75475982,1.554761566
claude-version,EC,197,A,12.0,6.0,3.0,14.0,0.045455,0.431897,0.228571,0.0,3.0,1.239437,70.0,4.0,17.5,3.46449947,1.384631187,-0.781929304,-0.592887429,-2.412476673,-0.610232863,-1.114601783,-0.649803992,2.924252336,-2.081637275,4.075690218,29.461345316,-0.947000233
claude-version,EC,197,B,7.0,6.0,3.173913,21.0,0.045999,0.397541,0.273973,0.0,4.0,1.380282,73.0,4.0,18.25,1.193173145,1.384631187,-0.618684865,0.122050039,-2.4007924,-0.894012176,-0.679536323,-0.649803992,4.109984367,-2.043849997,4.363543132,29.461345316,-0.874834027
claude-version,EC,197,C,11.0,6.0,3.016393,21.0,0.049449,0.429412,0.215385,0.0,4.0,1.112676,65.0,4.0,16.25,3.010234205,1.384631187,-0.76654192,0.122050039,-2.326691769,-0.630758873,-1.240956858,-0.649803992,4.109984367,-2.115645959,3.595935362,29.461345316,-1.067277242
claude-version,EC,198,A,13.0,5.0,3.342593,31.0,0.03095,0.428652,0.389381,4.0,0.0,1.608696,113.0,5.0,22.6,3.918764735,0.516414992,-0.460352412,1.14338928,-2.7240215,-0.637036445,0.426362857,0.871628909,-0.632943758,-1.982568849,8.201581985,39.314638064,-0.456270034
claude-version,EC,198,B,13.0,7.0,3.20202,22.0,0.032344,0.473214,0.432692,3.0,0.0,1.51087,104.0,5.0,20.8,3.918764735,2.252847381,-0.592302068,0.224183963,-2.694080549,-0.268955941,0.841391272,0.491270684,-0.632943758,-2.008814568,7.338023243,39.314638064,-0.629468928
claude-version,EC,198,C,12.0,6.0,3.01087,23.0,0.032727,0.450667,0.391753,5.0,1.0,1.369565,97.0,5.0,19.4,3.46449947,1.384631187,-0.771726116,0.326317888,-2.685854306,-0.455193344,0.449092588,1.251987134,0.552788273,-2.046725259,6.666366444,39.314638064,-0.764179178
claude-version,EC,199,A,18.0,5.0,4.201835,31.0,0.038549,0.480526,0.345133,3.0,1.0,2.081081,113.0,4.0,28.25,6.19009106,0.516414992,0.346180037,1.14338928,-2.560806806,-0.208559087,0.002355622,0.491270684,0.552788273,-1.855832768,8.201581985,29.461345316,0.087382049
claude-version,EC,199,B,17.0,5.0,3.378641,33.0,0.032802,0.480556,0.336449,3.0,1.0,1.959459,107.0,4.0,26.75,5.735825795,0.516414992,-0.42651575,1.347657129,-2.684243422,-0.208311288,-0.08085896,0.491270684,0.552788273,-1.888462711,7.625876157,29.461345316,-0.056950362
claude-version,EC,199,C,14.0,5.0,4.12,28.0,0.0412,0.48427,0.346154,3.0,1.0,1.824324,104.0,4.0,26.0,4.37303,0.516414992,0.269365143,0.836987508,-2.503867452,-0.177633783,0.012139373,0.491270684,0.552788273,-1.924718054,7.338023243,29.461345316,-0.129116568
claude-version,EC,200,A,6.0,5.0,4.135593,31.0,0.070095,0.434043,0.393443,1.0,0.0,1.098361,61.0,2.0,30.5,0.73890788,0.516414992,0.284001602,1.14338928,-1.883247819,-0.592506981,0.465287043,-0.269445767,-0.632943758,-2.119486528,3.212131476,9.75475982,0.303880666
claude-version,EC,200,B,6.0,6.0,4.446154,32.0,0.068402,0.475472,0.447761,0.0,0.0,1.262295,67.0,2.0,33.5,0.73890788,1.384631187,0.575511473,1.245523204,-1.919610824,-0.250304943,0.985790229,-0.649803992,-0.632943758,-2.075504707,3.787837304,9.75475982,0.592545489
claude-version,EC,200,C,6.0,7.0,4.112676,31.0,0.057925,0.483898,0.452055,1.0,1.0,1.42623,73.0,2.0,36.5,0.73890788,2.252847381,0.262490428,1.14338928,-2.14464048,-0.180706489,1.026937559,-0.269445767,0.552788273,-2.031522617,4.363543132,9.75475982,0.881210312
